ContributorGroup,ContributionAmount,ContributorName,Employer,Occupation,Date,Location
Individual - Small,500.0,SAQIMRA SYED,ADVANCED HEALTHCARE SERVICES PC,PHYSICIAN,2024-04-22,"JERSEY CITY, NJ"
Individual - Large,5000.0,PAUL TABAKIN,WEINER LAW GROUP LLP,ATTORNEY,2023-12-05,"PARSIPPANY, NJ"
Individual - Small,250.0,DINA TABIBIAN,KELLER WILLIAMS,REAL ESTATE,2024-02-19,"EDGEWATER, NJ"
Individual - Small,500.0,GRACE TANSEY,LITTLE WORDS PROJECT,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-01-10,"LONGHILL, NJ"
Individual - Small,400.0,FREDERICK TATULLI,UNION CITY BOARD OF EDUCATION,SERVICES OCCUPATION,2024-12-06,"LITTLE FALLS, NJ"
Individual - Small,1000.0,RHONDA TAYLOE-CALINDA,BNE REAL ESTATE GROUP,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-06-12,"CHESTER, NJ"
Individual - Large,5000.0,JOSEPH TAYLOR,RETIRED,RETIRED,2024-05-22,"NEWTOWN, PA"
Individual - Small,1000.0,LESTER TAYLOR,TAYLOR LAW GROUP LLC,ATTORNEY,2024-03-25,"WATCHUNG, NJ"
Individual - Small,300.0,BARBARA TELLECHEA,UNION CITY BOARD OF EDUCATION,EDUCATION/PROFESSOR/TEACHER,2024-11-25,"UNION CITY, NJ"
Individual - Small,2500.0,ROBERT TILLIS,IMPERIAL DADE,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-01-22,"JERSEY CITY, NJ"
Individual - Small,1000.0,BRIAN TIPTON,FLORIO PERRUCCI STEINHARDT CAPPELLI TIPTO AND TAYL,ATTORNEY,2024-05-13,"PHILLIPSBURG, NJ"
Individual - Small,350.0,DENNIS TOFT,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2024-12-09,"BERKELEY HEIGHTS, NJ"
Individual - Small,2000.0,DENNIS TOFT,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2023-12-17,"BERKELEY HEIGHTS, NJ"
Individual - Small,500.0,FRED TOMKINS,DONOHUE GIRONDA DORIA AND TOMKINS LLC,ACCOUNTANTS/AUDITORS,2024-04-17,"SECAUCUS, NJ"
Individual - Small,500.0,PETER TORCICOLLO,GIBBONS LAW,ATTORNEY,2024-09-30,"PLAINFIELD, NJ"
Individual - Large,5000.0,ROBERT TORRICELLI,SELF-EMPLOYED,ATTORNEY,2023-12-29,"PALM BEACH, FL"
Individual - Small,750.0,ANTHONY TORSIELLO,TORANGO ASSOCIATES  LLC,CONSTRUCTION TRADE/LABOR TRADE,2023-12-18,"EDISON, NJ"
Individual - Large,5200.0,PATRICK TOSCANO,THE TOSCANO LAW FIRM LLC,ATTORNEY,2023-12-05,"FAIRFIELD, NJ"
Individual - Small,300.0,EMERY TOTH,LAW OFFICE OF EMERY Z TOTH,ATTORNEY,2024-04-02,"PERTH AMBOY, NJ"
Individual - Small,400.0,THOMAS TRAUTNER,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2023-12-18,"MILLBURN, NJ"
Individual - Small,200.0,THOMAS TRAUTNER,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2024-12-09,"MILLBURN, NJ"
Individual - Small,500.0,CATHERIN TRUESE,RETIRED,RETIRED,2024-03-19,"CRANFORD, NJ"
Individual - Small,500.0,NICHOLAS TSAPATSARIS,SELF-EMPLOYED,REAL ESTATE,2024-03-22,"RIDGEWOOD, NJ"
Individual - Large,5200.0,TZU TSENG,ENBURG GROUP USA LLC,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2023-12-29,"NEW BRUNSWICK, NJ"
Individual - Small,1500.0,JONATHAN TSUR,GK PROPERTY HOLDING LLC,REAL ESTATE,2024-09-16,"GREAT NECK, NY"
Individual - Large,5000.0,SANJIVE TULI,TULI REALTY LLCC,REAL ESTATE,2023-12-21,"PARAMUS, NJ"
Individual - Small,1000.0,BRADLEY TUSK,TUSK HOLDINGS,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2023-11-09,"NEW YORK, NY"
Individual - Small,1000.0,MARSHALL TYCHER,CANOE BROOK MANAGEMENT,REAL ESTATE,2024-06-17,"NEW YORK, NY"
Individual - Small,500.0,VINCENT UCCI,STERLING SECURITIES,FINANCIAL SERVICES/BANKING,2024-03-28,"VERONA, NJ"
Individual - Small,500.0,JULIAN VALENCIA,THE GARDEN GROUP USA LLC,BUSINESS OWNER,2024-06-19,"ELIZABETH, NJ"
Individual - Small,300.0,JOHN VALERI,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2023-12-14,"BASKING RIDGE, NJ"
Individual - Small,300.0,JOHN VALERI,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2024-12-02,"BASKING RIDGE, NJ"
Individual - Small,2000.0,SAMIR VARELA,EZ PAX LLC,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-09-30,"LITTLE FERRY, NJ"
Individual - Small,250.0,MARTHA VARONG,SHINY CLEANING AGENCY,SERVICES OCCUPATION,2024-02-20,"SADDLE RIVER, NJ"
Individual - Small,2000.0,LEE VARTAN,CSG LAW,ATTORNEY,2023-12-20,"CHESTER, NJ"
Individual - Small,350.0,LEE VARTAN,CSG LAW,ATTORNEY,2024-12-18,"CHESTER, NJ"
Individual - Small,1000.0,JOHN VASQUEZ,CSG LAW,ATTORNEY,2023-12-18,"CHESTER, NJ"
Individual - Small,500.0,JOHN VAZQUEZ,CRITCHLEY KINUM & LURIA LLC,ATTORNEY,2024-08-19,"CHESTER, NJ"
Individual - Small,750.0,DONALD VENEZIA,ESPN,INFORMATION TECHNOLOGY/COMPUTER SCIENCE,2024-06-10,"CLIFFSIDE PARK, NJ"
Individual - Small,250.0,JEFFREY VENEZIA,ESPN,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-04-08,"PISCATAWAY, NJ"
Individual - Small,1000.0,DONALD VENEZIA,ESPN,INFORMATION TECHNOLOGY/COMPUTER SCIENCE,2024-03-07,"CLIFFSIDE PARK, NJ"
Individual - Small,300.0,MARCO VERAG,UNION CITY BOARD OF EDUCATION,SERVICES OCCUPATION,2024-12-06,"UNION CITY, NJ"
Individual - Small,300.0,DAMON VESPI,THE VESPI LAW FIRM LLC,ATTORNEY,2024-01-29,"TOTOWA, NJ"
Individual - Small,1000.0,SATNAM VIRK,RACE STARS,MECHANICS/REPAIRER,2024-03-25,"COLONIA, NJ"
Individual - Small,1000.0,MARTIN VITALE,VITALE REAL ESTATE LLC,INSURANCE,2023-12-04,"ALPINE, NJ"
Individual - Small,1000.0,MARTIN VITALE,VITALE REAL ESTATE LLC,INSURANCE,2024-06-11,"ALPINE, NJ"
Individual - Small,500.0,VASILIOS VOGIATZIS,JERSEY CITY SCHOOL,EDUCATION/PROFESSOR/TEACHER,2024-03-20,"JERSEY CITY, NJ"
Individual - Small,1000.0,LAWRENCE WAINSTEIN,MELLA INVESTMENT CORP,FINANCIAL SERVICES/BANKING,2024-12-11,"NORTH BERGEN, NJ"
Individual - Small,500.0,JOHN WAKS,GREENBERG TRAURIG LLP,ATTORNEY,2024-03-27,"WESTFIELD, NJ"
Individual - Small,1000.0,JUSTIN WALDER,PASHMAN STEIN WALDER HAYDEN,ATTORNEY,2023-12-05,"HACKENSACK, NJ"
Individual - Small,300.0,THOMAS WALSH,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2023-12-20,"WESTFIELD, NJ"
Individual - Large,5000.0,FRANCIS WALSH,NATIONAL RETAIL SYSTEMS,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-05-08,"SADDLE RIVER, NJ"
Individual - Small,200.0,THOMAS WALSH,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2024-11-27,"WESTFIELD, NJ"
Individual - Small,1000.0,WILLIAM WALSH,DEPT OF CORRECTIONS,LAW ENFORCEMENT,2024-04-15,"ESSEX FELLS, NJ"
Individual - Small,2000.0,MELISSA WANGENHEIM,E BAY INC,ATTORNEY,2023-12-28,"JERSEY CITY, NJ"
Individual - Large,5000.0,CHRISTOPHER WARREN,CHRISTIPHER WARREN PC  DBA WARREN LAW GROUP,ATTORNEY,2023-12-19,"NEW YORK, NY"
Individual - Small,500.0,KEVIN WEBEER,GIBBONS LAW,ATTORNEY,2024-09-30,"HO-HO-KUS, NJ"
Individual - Small,2000.0,STEVEN WEINER,DEVELOPMENT AT ACRISURE,INSURANCE,2024-06-18,"EAST HANOVER, NJ"
Individual - Large,5000.0,MAUREEN WEINER,UNEMPLOYED,UNEMPLOYED,2024-03-25,"EASTON, PA"
Individual - Large,5000.0,PAUL WEINER,WEINER LAW GROUP LLP,ATTORNEY,2023-12-05,"PARSIPPANY, NJ"
Individual - Small,1000.0,JEFFREY WEINICK,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2023-12-12,"LIVINGSTON, NJ"
Individual - Small,3000.0,YAEL WEISS,J CONSTRUCTION REALESTATE,REAL ESTATE,2024-03-15,"NEW YORK, NY"
Individual - Small,400.0,CATHERINE WELLS,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2023-12-19,"DOVER, NJ"
Individual - Small,1000.0,JEFFREY WENGER,CITY  PLANNER,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-03-27,"JERSEY CITY, NJ"
Individual - Small,1000.0,RODD WERSTIL,MCKINNEY PROPERTIES,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-06-05,"PITTSBURG, PA"
Individual - Small,1000.0,BARRY WIEGMANN,SHULMAN WIEGMANN AND ASSOCIATES,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-05-09,"PISCATAWAY, NJ"
Individual - Small,300.0,BARRY WIEGMANN,SHULMAN WIEGMANN AND ASSOCIATES,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-03-26,"PISCATAWAY, NJ"
Individual - Small,300.0,BARRY WIEGMANN,SHULMAN WIEGMANN AND ASSOCIATES,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-03-26,"PISCATAWAY, NJ"
Individual - Small,1000.0,ROBERT WILLAMS,ROBERT C  WILLIAMS ESQ ATTORNEY BUSINESS ACCOUNT,ATTORNEY,2024-08-01,"WEST ORANGE, NJ"
Individual - Small,1000.0,ROBERT WILLIAMS,AIR MANAGEMENT HEATING AND AIR CONDITIONING,BUSINESS OWNER,2024-05-29,"ENGLISHTOWN, NJ"
Individual - Small,1000.0,SARAH WILLS,CONCORDANT ADVISORY,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2023-12-28,"KENILWORTH, NJ"
Individual - Small,1000.0,SUSAN WINTERS,CSG LAW,ATTORNEY,2023-12-20,"BONITA SPRINGS, FL"
Individual - Small,500.0,MARTIN WITZBURG,CORNERSTONE,FINANCIAL SERVICES/BANKING,2024-06-19,"CALIFON, NJ"
Individual - Small,500.0,ANTHONY WOHLRAB,WOHLRAB DETAILING,BUSINESS OWNER,2024-03-12,"RAHWAY, NJ"
Individual - Large,5200.0,HENRY WOLENSKI,HENRY AND MICHELLE WOLENSKI,CONSTRUCTION TRADE/LABOR TRADE,2024-02-26,"BAYONNE, NJ"
Individual - Small,2500.0,DAVID WOLFE,SKOLOFF & WOLFE PC,ATTORNEY,2024-05-15,"LIVINGSTON, NJ"
Individual - Small,800.0,JUDITH WRIGHT,RETIRED,RETIRED,2024-12-12,"TOTOWA, NJ"
Individual - Small,250.0,DAVID WYDLE,CALDWELL BANKER,REAL ESTATE,2024-01-23,"BRIDGEWATER, NJ"
Individual - Small,300.0,MICHAEL YANKOVICH,UNION CITY BOARD OF EDUCATION,EDUCATION/PROFESSOR/TEACHER,2024-12-09,"LIVINGSTON, NJ"
Individual - Small,300.0,ELIZABETH YOO,CSG LAW,ATTORNEY,2023-12-13,"FORT LEE, NJ"
Individual - Large,5000.0,JACQUES YOUSSEF,NEW YORK STONE,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-06-12,"STATEN ISLAND, NY"
Individual - Small,300.0,JESSICA ZAFONTE,CSG LAW,ATTORNEY,2023-12-19,"NEW YORK, NY"
Individual - Small,1000.0,GARY ZAMPELLA,WELLS FARGO,ACCOUNTANTS/AUDITORS,2024-03-06,"SEASIDE HEIGHTS, NJ"
Individual - Small,1000.0,JOE ZAUGG,SLRDONI CONSTRUCTION,CONSTRUCTION TRADE/LABOR TRADE,2024-09-05,"MILLSTONE, NJ"
Individual - Small,500.0,MELISSA ZEMSKY,SELF-EMPLOYED,ATTORNEY,2024-03-27,"WESTFIELD, NJ"
Individual - Small,1000.0,JUDITH ZOFFINGER,RETIRED,RETIRED,2024-05-01,"NAPLES, FL"
Individual - Small,1000.0,JUDITH ZOFFINGER,RETIRED,RETIRED,2024-04-30,"NAPLES, FL"
Individual - Small,400.0,SCOTT ZUBER,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2023-12-15,"FLANDERS, NJ"
Individual - Small,300.0,BOB ZUCKERMAN,RED BANK RIVER CENTER,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2023-12-14,"ASBURY PARK, NJ"
Individual - Small,1000.0,WAYNE ZUCKERMAN,THE STERLING DEVELOPMENT GROUP LLC,REAL ESTATE,2024-06-17,"LIVINGSTON, NJ"
Corporate,18450.0,"Hartz Mountain Industries, Inc.","1114 Newark SPE, LLC",,2024-01-25,"Secaucus, NJ"
Corporate,18450.0,"Hartz Mountain Industries, Inc.",5 Commerce Hamilton LLC,,2024-01-25,"Secaucus, NJ"
Corporate,1000.0,"A-Tech Concrete Co., Inc.","A-Tech Concrete Co., Inc.",,2024-06-17,"Edison, NJ"
Corporate,91900.0,Antonelli Kantor Rivera PC,Antonelli Kantor Rivera PC,,2024-03-08,"Livingston, NJ"
Corporate,19900.0,"Appraisal Systems, Inc.","Appraisal Systems, Inc.",,2024-04-18,"Morristown, NJ"
Individual - Large,157528.71,"Archer & Greiner, P.C.","Archer & Greiner, P.C.",,2024-06-14,"Voorhees, NJ"
Individual - Large,157528.71,"Archer & Greiner, P.C.","Archer & Greiner, P.C.",,2024-08-23,"Voorhees, NJ"
Individual - Large,55800.0,Business and Governmental Insurance Agency,Business & Governmental Insurance Agency,,2024-04-04,"Woodbridge, NJ"
Corporate,8500.0,CARBRO CONSTRUCTORS CORP,CARBRO CONSTRUCTORS CORP.,,2024-04-18,"WARREN, NJ"
Corporate,56137.75,"Chasan Lamparello Mallon & Cappuzzo, PC","Chasan Lamparello Mallon & Cappuzzo, PC",,2024-04-17,"Secaucus, NJ"
Individual - Large,64150.0,JEFFREY CHIESA,CHIESA SHAHINIAN & GIANTOMASI PC,,2024-12-09,"ROSELAND, NJ"
Individual - Large,64150.0,LISA COLONE,CHIESA SHAHINIAN & GIANTOMASI PC,,2024-12-11,"WESTFIELD, NJ"
Individual - Large,64150.0,PATRICIA COSTELLO,CHIESA SHAHINIAN & GIANTOMASI PC,,2024-12-03,"ROSELAND, NJ"
Corporate,138900.0,CLB Partners LLC,CLB Partners,,2024-03-21,"Lambertville, NJ"
Individual - Large,477650.0,Michael J. McClelland,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",,2024-02-29,"Brick, NJ"
Corporate,63250.0,DiFrancesco Bateman Kunzman Davis Lehrer & Flaum PC,DiFrancesco Bateman Kunzman Davis Lehrer & Flaum PC,,2024-03-21,"Warren, NJ"
Individual - Large,145172.53,Duane Morris Government Committee PAC,Duane Morris LLP,,2024-09-17,"Philadelphia, PA"
Individual - Large,145172.53,Paul P. Josephson,Duane Morris LLP,,2024-03-27,"Se Bright, NJ"
Individual - Large,137424.21,John Graham,Foundation Risk Partners d/b/a Fairview Insurance Agency Associates,,2024-12-10,"Verona, NJ"
Individual - Large,302615.0,"French and Parrello Associates, PA","French and Parrello Associates, PA",,2024-03-01,"Wall, NJ"
Individual - Large,13350.0,Kathryn V. Hatfield,Hatfield Schwartz LLC,,2024-03-25,"West Orange, NJ"
Individual - Large,112870.0,"Holman Frenia Allison, P.C.","Holman Frenia Allison, P.C.",,2024-03-18,"Lakewood, NJ"
Individual - Large,112870.0,"Holman Frenia Allison, P.C.","Holman Frenia Allison, P.C.",,2024-09-17,"Lakewood, NJ"
Corporate,17750.0,"James P. Nolan and Associates, LLC","James P. Nolan and Associates, LLC d/b/a Law offices of Nolan  and Lange",,2024-02-07,"Woodbridge, NJ"
Individual - Large,203405.0,JCT Solutions,Johnston GP Inc. dba Johnston Communications/JCT Solutions,,2024-03-06,"Springfield, NJ"
Individual - Large,203405.0,JCT Solutions,Johnston GP Inc. dba Johnston Communications/JCT Solutions,,2024-03-19,"Springfield, NJ"
Individual - Large,203405.0,JCT Solutions,Johnston GP Inc. dba Johnston Communications/JCT Solutions,,2024-03-24,"Springfield, NJ"
Corporate,2500.0,KAD Associates LLC,KAD Associates LLC,,2024-04-04,"Woodbridge, NJ"
Individual - Large,47950.0,"KS Engineers, P.C.","KS Engineers, P.C.",,2024-01-24,"Newark, NJ"
Corporate,23350.0,"Law Office of Carmine R. Alampi, LLC","Law Office of Carmine R. Alampi, LLC",,2024-02-29,"Hackensack, NJ"
Corporate,23350.0,"Law Office of Carmine R. Alampi, LLC","Law Office of Carmine R. Alampi, LLC",,2024-04-15,"Hackensack, NJ"
Corporate,23350.0,"Law Office of Carmine R. Alampi, LLC","Law Office of Carmine R. Alampi, LLC",,2024-06-04,"Hackensack, NJ"
Corporate,23350.0,"Law Office of Carmine R. Alampi, LLC","Law Office of Carmine R. Alampi, LLC",,2024-06-30,"Hackensack, NJ"
Corporate,23350.0,"Law Office of Carmine R. Alampi, LLC","Law Office of Carmine R. Alampi, LLC",,2024-06-30,"Hackensack, NJ"
Corporate,37750.0,"MAST Construction Services, Inc.","MAST Construction Services, Inc.",,2024-09-16,"Little Falls, NJ"
Corporate,37750.0,"MAST Construction Services, Inc.","MAST Construction Services, Inc.",,2024-12-06,"Little Falls, NJ"
Individual - Large,14265.0,Peter T. Roselle,"Meadowbrook Industries, LLC.",,2024-01-29,"Elizabeth, NJ"
Individual - Large,141490.0,Neglia Group,Neglia Group,,2024-06-20,"Lyndhurst, NJ"
Individual - Large,141490.0,Neglia Group,Neglia Group,,2024-06-20,"Lyndhurst, NJ"
Individual - Large,74900.0,Nicholas J Netta,Netta Architects LLC,,2024-03-28,"Mountainside, NJ"
Individual - Large,74900.0,Nicholas J Netta,Netta Architects LLC,,2024-09-20,"Mountainside, NJ"
Corporate,4250.0,"O'Donnell & Naccarato, Inc.","O'Donnell & Naccarato, Inc.",,2024-01-02,"Philadelphia, PA"
Corporate,4250.0,"O'Donnell & Naccarato, Inc.","O'Donnell & Naccarato, Inc.",,2024-02-26,"Philadelphia, PA"
Corporate,100550.0,"Owen, Little & Associates, Inc.","Owen, Little & Associates, Inc.",,2024-09-16,"Beachwood, NJ"
Corporate,46950.0,"Paulus, Sokolowski & Sartor Engineering, PC","Paulus, Sokolowski & Sartor Engineering, PC",,2024-06-13,"Warren, NJ"
Corporate,46950.0,"Paulus, Sokolowski and Sartor, LLC","Paulus, Sokolowski and Sartor, LLC",,2024-06-13,"Warren, NJ"
Corporate,301995.0,Pennoni Associates Inc.,Pennoni Associates Inc.,,2024-02-21,"Philadelphia, PA"
Individual - Large,8575.0,Anthony Grano,"Persistent Construction, Inc.",,2024-09-05,"Wyckoff, NJ"
Individual - Large,21160.25,Jonathan F. Cohen,Plosia Cohen LLC,,2024-12-24,"Randolph, NJ"
Corporate,102250.0,"R3M Engineering, Inc.","R3M Engineering, Inc.",,2024-09-30,"Old Bridge, NJ"
Corporate,158600.0,"Rainone Coughlin Minchello, LLC","Rainone Coughlin Minchello, LLC",,2024-09-26,"Iselin, NJ"
Individual - Large,14265.0,Peter T. Roselle,"Regional Industries, LLC.",,2024-01-29,"Elizabeth, NJ"
Corporate,31300.0,Rogut McCarthy LLC,Rogut McCarthy LLC,,2024-03-25,"Cranford, NJ"
Individual - Large,24800.0,RSC Architects,RSC Architects,,2024-12-11,"Hackensack, NJ"
Individual - Large,42600.0,Sills Cummis & Gross P.C.,Sills Cummis & Gross P.C.,,2025-02-15,"Newark, NJ"
Individual - Large,52300.0,Spiniello Companies,Spiniello Companies,,2024-03-26,"Livingston, NJ"
Individual - Large,59999.69,Empowering Justice Through Democracy,"Stevens & Lee, P.C.",,2024-04-23,"Princeton, NJ"
Individual - Large,258000.0,T&M Associates,T&M Associates,,2024-02-20,"Middletown, NJ"
Individual - Large,258000.0,T&M Associates,T&M Associates,,2024-03-28,"Middletown, NJ"
Individual - Large,18575.0,"USA Architects, Planners and Interior Designers, Ltd.","USA Architects, Planners and Interior Designers, Ltd.",,2024-03-27,"Somerville, NJ"
Individual - Large,18575.0,"USA Architects, Planners and Interior Designers, Ltd.","USA Architects, Planners and Interior Designers, Ltd.",,2024-05-13,"Somerville, NJ"
Individual - Large,14265.0,Peter T. Roselle,"Waste  Industries, LLC.",,2024-01-29,"Elizabeth, NJ"
Corporate,8650.0,"William Katchen, CPA, LLC","William Katchen CPA, LLC",,,"Cliffside Park, NJ"
Corporate,18400.0,"Beacon Planning and Consulting Services, LLC","Beacon Planning and Consulting Services, LLC",,2023-12-05,"Colts Neck, NJ"
Corporate,34700.0,"Chasan Lamparello Mallon & Cappuzzo, PC","Chasan Lamparello Mallon & Cappuzzo, PC",,2023-12-04,"Secaucus, NJ"
Individual - Large,72542.76,"Giantomasi, Francis J.",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-18,"North Caldwell, NJ"
Individual - Large,72542.76,"Toft, Dennis M.",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-18,"Berkeley Heights, NJ"
Individual - Large,72542.76,"Valeri, John G. Jr.",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-13,"Basking Ridge, NJ"
Individual - Large,72542.76,"Stein, Glenn",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-13,"Lebanon, NJ"
Individual - Large,72542.76,"Kisker, Stephen",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-20,"Basking Ridge, NJ"
Individual - Large,72542.76,"Zuber, Scott",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-15,"Flanders, NJ"
Individual - Large,72542.76,"Rosenberg, Jill",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-13,"Englewood Cliffs, NJ"
Individual - Large,72542.76,"Stevenson, Edward",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-18,"Ridgewood, NJ"
Individual - Large,72542.76,"Della Fera, Sam",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-18,"Westfield, NJ"
Individual - Large,72542.76,"Israel, Ronald",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-12,"Livingston, NJ"
Individual - Large,72542.76,"Shahinian, Armen",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-12,"Franklin Lakes, NJ"
Individual - Large,72542.76,"Vartan, Lee",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-20,"Roseland, NJ"
Individual - Large,72542.76,"Costello, Patricia",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-15,"Roseland, NJ"
Individual - Large,72542.76,"Mathews, Marie",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-14,"Chester, NJ"
Individual - Large,72542.76,"Schlossberg, David",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-19,"Livingston, NJ"
Individual - Large,72542.76,"Rauchway, Marisa",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-18,"Livingston, NJ"
Individual - Large,72542.76,"Salimbene, Melissa",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-14,"Montclair, NJ"
Individual - Large,72542.76,"Beck, Matthew",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-18,"Roseland, NJ"
Individual - Large,72542.76,"Bondy, Jonathan",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-20,"Short Hills, NJ"
Individual - Large,72542.76,"Trautner, Thomas",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-18,"Millburn, NJ"
Individual - Large,72542.76,"Berkey, Mitchell",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-18,"Cedar Grove, NJ"
Individual - Large,72542.76,"Naughton, Michael",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-12,"Roseland, NJ"
Individual - Large,72542.76,"Nussbaum, Peter",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-25,"New York, NY"
Individual - Large,72542.76,"Vazquez, John",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-18,"Roseland, NJ"
Individual - Large,72542.76,"Carniol, Rhonda",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-18,"Short Hills, NJ"
Individual - Large,72542.76,"Stanley, Tremain",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-18,"Summit, NJ"
Individual - Large,72542.76,"Mairo, David",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-18,"West Orange, NJ"
Individual - Large,72542.76,"Diaco, Gemma Giantomasi",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-18,"Essex Fells, NJ"
Individual - Large,72542.76,"Hahn, Junie",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-12,"Scotch Plains, NJ"
Individual - Large,72542.76,"Chiesa, Jeffrey",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-18,"Roseland, NJ"
Individual - Large,72542.76,"Lloyd, John",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-13,"Allendale, NJ"
Individual - Large,72542.76,"Gussoff, Jeffrey",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-19,"Montville, NJ"
Individual - Large,72542.76,"Loeb, Steven",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-12,"Succasunna, NJ"
Individual - Large,72542.76,"Shahinian, Brenda",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-12,"Franklin Lakes, NJ"
Individual - Large,72542.76,"Crespi, Robert",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-12,"Madison, NJ"
Individual - Large,72542.76,"Hansen, Heidi",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-12,"Randolph, NJ"
Individual - Large,72542.76,"Hansen, Jarrett",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-12,"Randolph, NJ"
Individual - Large,72542.76,"Weinick, Jeffrey",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-12,"Livingston, NJ"
Individual - Large,72542.76,"Corcione, Danielle",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-12,"Verona, NJ"
Individual - Large,72542.76,"Jaffe, Rosh",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-13,"Wyckoff, NJ"
Individual - Large,72542.76,"Grzyb, Darren",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-13,"New Providence, NJ"
Individual - Large,72542.76,"Pearlson, A. Ross",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-15,"Livingston, NJ"
Individual - Large,72542.76,"Derman, Adam",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-15,"Sparta, NJ"
Individual - Large,72542.76,"DiMaria, Nicole",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-19,"Hackensack, NJ"
Individual - Large,72542.76,"Markowitz, Philip",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-19,"Suffern, NY"
Individual - Large,72542.76,"Wells, Catherine",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-19,"Dover, NJ"
